Date,ssp245 Mean temperature (deg_F),ssp245 Max temperature (deg_F),ssp245 Min temperature (deg_F),ssp245 Precipitation (in/mo),ssp245 Runoff (in/mo),ssp245 Snow (in),ssp245 Soil storage (in),ssp245 Evap. deficit (in/mo),ssp370 Mean temperature (deg_F),ssp370 Max temperature (deg_F),ssp370 Min temperature (deg_F),ssp370 Precipitation (in/mo),ssp370 Runoff (in/mo),ssp370 Snow (in),ssp370 Soil storage (in),ssp370 Evap. deficit (in/mo),ssp585 Mean temperature (deg_F),ssp585 Max temperature (deg_F),ssp585 Min temperature (deg_F),ssp585 Precipitation (in/mo),ssp585 Runoff (in/mo),ssp585 Snow (in),ssp585 Soil storage (in),ssp585 Evap. deficit (in/mo)
 9/15/2087,57.508,74.245,40.77,1.573,0.2,0,0.154,1.135,60.057,76.86,43.253,1.576,0.176,0,0.193,1.375,63.492,80.36,46.623,1.404,0.158,0,0.098,1.672
10/15/2087,45.853,61.404,30.301,1.118,0.134,0,0.588,0.46,48.54,63.361,33.718,1.357,0.143,0,0.513,0.371,49.287,63.939,34.635,1.39,0.124,0,0.443,0.387
11/15/2087,33.566,43.906,23.225,1.504,0.198,0.133,1.647,0.012,34.826,45.271,24.38,1.51,0.219,0.042,1.627,0.008,36.615,46.608,26.62,1.597,0.211,0.061,1.553,0.028
12/15/2087,24.18,33.228,15.13,1.442,0.168,0.99,2.062,0,26.423,35.214,17.632,1.313,0.207,0.633,2.121,0,28.575,36.821,20.327,1.906,0.249,0.96,2.235,0.001
 1/15/2088,21.616,31.347,11.885,1.378,0.179,1.929,2.307,0,24.457,33.612,15.3,1.377,0.228,1.42,2.448,0.003,25.913,34.446,17.379,1.741,0.313,1.926,2.624,0
 2/15/2088,28.967,38.751,19.182,1.399,0.447,2.117,2.795,0.004,29.37,38.847,19.893,1.422,0.54,1.594,2.847,0.005,30.121,39.837,20.404,1.178,0.555,1.965,2.951,0.012
 3/15/2088,35.447,46.459,24.435,1.801,1.111,1.598,3.185,0.029,36.462,47.872,25.05,1.668,1.083,1.114,3.106,0.035,38.474,49.455,27.492,1.746,1.218,1.282,3.107,0.053
 4/15/2088,42.987,56.96,29.013,2.22,1.608,0.816,2.911,0.083,43.328,56.693,29.963,2.672,1.622,0.527,2.99,0.085,46.158,59.918,32.397,2.494,1.541,0.517,2.843,0.107
 5/15/2088,51.622,66.527,36.717,2.589,1.424,0.163,2.218,0.319,53.304,67.86,38.748,2.555,1.258,0.056,2.155,0.301,54.033,68.725,39.341,2.99,1.344,0.061,2.137,0.308
 6/15/2088,59.353,74.536,44.169,2.561,0.913,0,1.347,0.879,61.78,76.994,46.565,2.543,0.753,0,1.107,0.945,63.667,79.253,48.079,2.303,0.787,0,0.961,1.28
 7/15/2088,67.812,86.128,49.494,1.338,0.462,0,0.177,2.585,71.736,89.949,53.522,1.297,0.378,0,0.12,3.243,73.81,92.585,55.033,1.369,0.407,0,0.133,3.571
 8/15/2088,66.973,85.447,48.498,1.354,0.269,0,0.111,2.946,70.763,89.519,52.007,0.962,0.205,0,0.037,3.664,73.127,91.693,54.561,1.039,0.222,0,0.047,3.818
 9/15/2088,57.175,74.204,40.145,1.47,0.197,0,0.259,1.291,60.999,77.99,44.007,1.178,0.138,0,0.088,1.706,62.084,79.156,45.01,1.708,0.202,0,0.303,1.548
10/15/2088,44.269,58.747,29.789,1.447,0.176,0,0.884,0.234,46.378,60.863,31.891,1.539,0.147,0,0.664,0.289,49.418,64.373,34.463,1.308,0.17,0,0.576,0.459
11/15/2088,31.087,41.439,20.733,1.574,0.236,0.334,1.77,0.004,34.322,44.615,24.027,1.543,0.233,0.138,1.655,0.027,36.586,46.707,26.465,1.639,0.267,0.089,1.644,0.025
12/15/2088,23.547,32.748,14.344,1.595,0.183,1.467,2.076,0,26.276,34.591,17.96,1.436,0.217,0.851,2.145,0,28.535,37.12,19.948,1.389,0.298,0.606,2.151,0.001
 1/15/2089,22.308,31.891,12.725,1.583,0.171,2.601,2.363,0,25.059,34.237,15.881,1.373,0.276,1.508,2.525,0,28.269,37.004,19.533,1.667,0.466,1.123,2.67,0
 2/15/2089,27.365,37.324,17.405,1.053,0.324,2.836,2.706,0.002,28.899,38.707,19.09,1.179,0.44,1.738,2.868,0.003,29.507,39.189,19.824,1.529,0.609,1.549,2.993,0.009
 3/15/2089,33.425,44.794,22.056,1.593,0.872,2.447,3.173,0.029,35.534,46.944,24.123,1.849,1.068,1.446,3.108,0.028,37.347,48.773,25.92,1.666,1.173,1.069,3.082,0.045
 4/15/2089,42.646,56.499,28.792,1.999,1.554,1.309,2.962,0.078,43.418,57.226,29.609,2.226,1.487,0.657,2.935,0.093,44.698,58.373,31.022,2.696,1.584,0.459,2.948,0.078
 5/15/2089,51.083,66.159,36.007,2.354,1.505,0.238,2.217,0.27,52.35,67.051,37.647,2.767,1.349,0.103,2.187,0.263,54.169,69.191,39.146,2.491,1.206,0.047,1.983,0.33
 6/15/2089,59.53,74.677,44.382,2.549,0.998,0,1.29,0.859,63.005,78.639,47.371,2.437,0.827,0,1.088,1.162,65.316,81.538,49.093,2.248,0.696,0,0.76,1.418
 7/15/2089,67.636,85.626,49.646,1.256,0.499,0,0.18,2.699,71.113,89.695,52.53,1.16,0.411,0,0.114,3.316,74.283,93.443,55.122,0.913,0.337,0,0.026,4.146
 8/15/2089,67.173,85.729,48.615,1.298,0.283,0,0.082,2.98,71.013,89.677,52.347,1.125,0.233,0,0.047,3.551,73.627,92.214,55.039,1.229,0.208,0,0.022,3.768
 9/15/2089,56.597,73.313,39.88,1.46,0.185,0,0.208,1.197,59.933,77.279,42.586,1.08,0.143,0,0.057,1.68,63.022,79.824,46.218,1.372,0.142,0,0.051,1.647
10/15/2089,45.867,61.366,30.366,1.151,0.142,0,0.626,0.452,47.755,62.922,32.587,1.292,0.125,0,0.459,0.447,50.605,65.578,35.632,1.349,0.125,0,0.351,0.486
11/15/2089,32.85,43.255,22.444,1.435,0.196,0.117,1.655,0.002,34.96,45.167,24.751,1.69,0.178,0.226,1.552,0.028,37.738,48.543,26.933,1.643,0.208,0.063,1.469,0.038
12/15/2089,24.618,33.676,15.56,1.426,0.159,0.984,2.064,0,27.682,36.594,18.77,1.571,0.227,0.908,2.136,0,28.823,37.142,20.504,1.736,0.292,0.695,2.159,0.002
 1/15/2090,22.996,32.448,13.542,1.366,0.186,1.784,2.417,0,24.852,34.397,15.306,1.451,0.247,1.735,2.48,0.006,26.801,35.804,17.797,1.341,0.336,1.219,2.581,0
 2/15/2090,28.142,38.121,18.163,1.324,0.401,2.099,2.814,0.003,30.02,40.004,20.036,1.32,0.52,1.824,2.916,0.005,31.104,40.477,21.731,1.581,0.618,1.504,2.962,0.006
 3/15/2090,35.442,47.082,23.8,1.368,0.88,1.625,3.077,0.038,35.317,46.926,23.707,1.746,1.043,1.553,3.159,0.03,36.921,47.869,25.971,1.768,1.085,1.267,3.06,0.053
 4/15/2090,41.506,54.809,28.202,2.4,1.544,0.928,3.03,0.075,44.032,58.337,29.727,2.404,1.559,0.792,2.919,0.073,46.409,60.385,32.433,2.639,1.492,0.546,2.843,0.11
 5/15/2090,51.143,65.814,36.471,2.895,1.525,0.165,2.432,0.222,52.413,67.386,37.44,2.392,1.311,0.144,2.074,0.334,55.441,70.544,40.337,2.664,1.231,0.07,1.924,0.408
 6/15/2090,59.329,74.837,43.821,2.539,0.971,0,1.475,0.842,62.892,78.816,46.968,2.371,0.807,0,1.008,1.191,65.571,81.25,49.891,2.41,0.727,0,0.796,1.396
 7/15/2090,67.889,86.452,49.325,1.13,0.48,0,0.163,2.647,71.449,90.316,52.581,1.197,0.406,0,0.126,3.415,74.847,93.561,56.132,1.262,0.366,0,0.082,3.897
 8/15/2090,66.747,85.03,48.463,1.455,0.288,0,0.142,2.872,70.501,89.366,51.635,1.152,0.231,0,0.046,3.461,74.084,92.618,55.549,1.265,0.215,0,0.041,3.742
 9/15/2090,57.12,74.258,39.981,1.19,0.174,0,0.208,1.439,60.097,77.32,42.873,1.604,0.179,0,0.221,1.382,63.184,79.581,46.786,1.737,0.167,0,0.211,1.46
10/15/2090,45.336,59.942,30.729,1.411,0.172,0,0.706,0.299,48.854,64.619,33.088,1.223,0.14,0,0.51,0.503,51.177,66.183,36.171,1.108,0.114,0,0.409,0.632
11/15/2090,32.966,43.122,22.808,1.448,0.213,0.116,1.715,0.004,35.712,45.99,25.434,1.701,0.28,0.068,1.633,0.012,37.881,48.38,27.382,1.5,0.198,0.017,1.467,0.033
12/15/2090,23.699,32.691,14.707,1.608,0.236,1.07,2.085,0.001,26.364,35.217,17.51,1.734,0.302,0.852,2.223,0,29.171,37.405,20.936,1.594,0.249,0.572,2.171,0.002
 1/15/2091,22.297,31.802,12.792,1.613,0.208,2.172,2.408,0,26.706,35.984,17.426,1.729,0.384,1.735,2.593,0.002,25.47,34.081,16.858,1.696,0.358,1.399,2.563,0.002
 2/15/2091,27.403,37.075,17.73,1.326,0.354,2.566,2.846,0.001,29.601,39.485,19.715,1.482,0.625,2.034,2.886,0.01,30.682,40.247,21.116,1.317,0.555,1.526,2.975,0.009
 3/15/2091,32.846,44.289,21.402,1.674,0.887,2.359,3.196,0.02,36.459,47.984,24.933,1.885,1.202,1.628,3.093,0.043,37.445,48.512,26.378,1.917,1.244,1.077,3.13,0.045
 4/15/2091,41.112,54.852,27.371,2.203,1.562,1.479,3.103,0.067,43.858,58.077,29.639,1.991,1.436,0.936,2.821,0.126,45.506,59.25,31.761,2.233,1.445,0.464,2.76,0.12
 5/15/2091,49.232,63.251,35.213,3.029,1.792,0.378,2.649,0.154,52.746,67.573,37.918,2.528,1.266,0.183,2.136,0.299,54.839,69.55,40.127,3.023,1.267,0.051,2.099,0.384
 6/15/2091,59.567,74.857,44.276,2.602,1.239,0.001,1.547,0.722,62.488,78.158,46.818,2.367,0.826,0,1.067,1.198,64.535,80.031,49.039,2.451,0.761,0,0.925,1.259
 7/15/2091,68.278,87.047,49.507,1.051,0.607,0,0.167,2.695,71.83,90.671,52.987,1.18,0.413,0,0.101,3.385,73.809,92.311,55.306,1.126,0.375,0,0.047,3.746
 8/15/2091,67.009,85.61,48.407,1.179,0.337,0,0.078,3.087,70.47,89.186,51.753,1.097,0.232,0,0.043,3.532,73.131,91.669,54.592,1.153,0.217,0,0.014,3.763
 9/15/2091,57.238,73.878,40.597,1.454,0.215,0,0.192,1.239,60.44,77.709,43.169,1.229,0.153,0,0.101,1.629,64.313,81.799,46.827,1.136,0.138,0,0.06,1.983
10/15/2091,45.641,59.837,31.444,1.265,0.154,0,0.615,0.333,48.558,63.835,33.279,1.227,0.141,0,0.441,0.535,50.681,66.133,35.227,1.221,0.109,0,0.325,0.545
11/15/2091,33.023,43.278,22.767,1.533,0.221,0.184,1.618,0.01,35.965,46.606,25.324,1.578,0.201,0.078,1.563,0.013,39.137,49.799,28.475,1.568,0.179,0.055,1.35,0.047
12/15/2091,25.478,34.656,16.299,1.519,0.163,1.052,2.135,0.001,25.955,34.813,17.095,1.36,0.201,0.793,1.963,0.001,28.101,36.564,19.637,1.794,0.197,0.926,2,0.001
 1/15/2092,23.725,32.961,14.488,1.521,0.201,2.03,2.429,0.001,24.204,33.583,14.824,1.608,0.265,1.681,2.355,0.002,28.365,37.201,19.528,1.599,0.394,1.469,2.443,0.003
 2/15/2092,28.822,39.117,18.526,1.358,0.447,2.266,2.868,0.002,29.016,39.041,18.99,1.392,0.471,1.971,2.76,0.005,29.97,39.432,20.508,1.43,0.582,1.733,2.794,0.01
 3/15/2092,34.196,45.55,22.841,1.561,0.979,1.925,3.151,0.029,36.351,48.033,24.668,1.566,0.933,1.569,3.018,0.048,38.97,50.029,27.909,1.88,1.2,1.082,3.055,0.049
 4/15/2092,43.983,57.579,30.386,2.102,1.483,0.974,2.903,0.098,43.701,57.324,30.077,2.323,1.458,0.8,2.887,0.106,44.972,58.929,31.014,2.513,1.505,0.446,2.875,0.115
 5/15/2092,51.344,66.312,36.376,2.994,1.51,0.202,2.4,0.255,51.633,65.991,37.274,2.896,1.42,0.145,2.289,0.259,55.781,71.108,40.453,2.529,1.13,0.045,1.944,0.429
 6/15/2092,60.265,75.934,44.596,2.869,1.05,0,1.471,0.77,62.295,77.396,47.193,2.712,0.909,0,1.19,0.851,64.847,80.774,48.918,2.175,0.647,0,0.726,1.43
 7/15/2092,68.6,87.27,49.93,1.169,0.512,0,0.121,2.649,71.365,89.72,53.009,1.415,0.457,0,0.14,3.026,75.205,94.272,56.137,1.109,0.325,0,0.031,4.102
 8/15/2092,68.447,87.109,49.783,1.329,0.299,0,0.094,3.157,70.416,88.734,52.098,1.162,0.252,0,0.05,3.433,74.113,93.076,55.149,0.997,0.184,0,0.004,4.013
 9/15/2092,56.767,74.148,39.385,1.392,0.214,0,0.233,1.337,60.349,76.972,43.726,1.517,0.185,0,0.238,1.497,64.165,81.679,46.651,1.244,0.13,0,0.04,1.857
10/15/2092,46.183,61.088,31.278,0.989,0.15,0,0.467,0.45,47.696,62.427,32.963,1.329,0.147,0,0.662,0.411,50.05,65.084,35.016,1.263,0.11,0,0.356,0.522
11/15/2092,31.59,41.83,21.35,1.562,0.168,0.223,1.591,0.002,35.164,45.667,24.661,1.686,0.248,0.103,1.79,0.023,37.67,48.055,27.284,1.517,0.161,0.051,1.43,0.036
12/15/2092,24.722,33.633,15.81,1.542,0.151,1.13,2.065,0,25.842,34.502,17.181,1.65,0.262,0.895,2.342,0,29.628,38.045,21.211,1.412,0.216,0.547,2.04,0.002
 1/15/2093,23.262,32.653,13.87,1.601,0.165,2.207,2.406,0,23.995,33.631,14.358,1.361,0.292,1.637,2.63,0,28.133,36.889,19.377,1.857,0.417,1.279,2.533,0.002
 2/15/2093,28.374,38.258,18.489,1.245,0.477,2.245,2.835,0.001,29.177,38.87,19.483,1.261,0.485,1.892,2.943,0.011,33.081,42.79,23.372,1.397,0.68,1.25,2.916,0.019
 3/15/2093,34.695,45.802,23.588,1.743,1.071,1.863,3.134,0.026,36.023,47.342,24.703,1.628,1.073,1.388,3.105,0.043,38.321,49.336,27.306,2.108,1.29,0.858,3.093,0.042
 4/15/2093,41.427,55.081,27.773,2.573,1.741,1.115,3.078,0.06,45.04,58.878,31.201,2.366,1.476,0.613,2.909,0.103,46.639,61.07,32.207,2.313,1.376,0.33,2.722,0.141
 5/15/2093,50.488,65.239,35.736,2.783,1.642,0.262,2.479,0.202,53.517,68.608,38.426,2.506,1.179,0.075,2.107,0.319,55.537,71.087,39.986,2.57,1.104,0.039,1.772,0.517
 6/15/2093,59.908,75.304,44.511,2.584,1.089,0,1.381,0.736,62.254,77.898,46.61,2.028,0.702,0,0.888,1.322,66.535,82.294,50.775,2.48,0.654,0,0.803,1.598
 7/15/2093,68.032,86.891,49.171,1.016,0.531,0,0.1,2.8,71.991,90.733,53.248,1.281,0.364,0,0.09,3.475,75.392,94.456,56.328,1.003,0.315,0,0.016,4.131
 8/15/2093,67.927,86.979,48.874,0.965,0.288,0,0.042,3.409,71.227,90.303,52.15,0.793,0.19,0,0.008,3.871,74.26,93.303,55.217,1.077,0.186,0,0.012,3.974
 9/15/2093,57.87,75.743,39.996,1.041,0.174,0,0.115,1.632,60.916,77.839,43.993,1.782,0.168,0,0.178,1.252,64.306,81.689,46.922,1.13,0.127,0,0.045,1.982
10/15/2093,46.098,61.702,30.493,1.2,0.15,0,0.476,0.36,47.977,62.617,33.336,1.389,0.126,0,0.586,0.361,51.328,67.112,35.544,1.165,0.105,0,0.342,0.675
11/15/2093,32.887,43.893,21.881,1.516,0.166,0.185,1.583,0.014,33.915,44.327,23.501,1.559,0.221,0.076,1.686,0.007,37.722,48.083,27.359,1.709,0.208,0.067,1.492,0.027
12/15/2093,25.008,33.968,16.047,1.592,0.174,1.038,2.117,0,27.334,35.991,18.677,1.534,0.275,0.736,2.203,0,30.826,39.239,22.412,1.568,0.268,0.526,2.233,0.006
 1/15/2094,23.193,32.551,13.834,1.699,0.165,2.237,2.454,0,24.688,34.051,15.324,1.732,0.307,1.723,2.603,0,28.953,37.71,20.194,1.633,0.405,1.11,2.73,0.002
 2/15/2094,28.256,38.396,18.116,1.317,0.389,2.46,2.909,0.005,30.461,40.314,20.607,1.209,0.564,1.704,3.007,0.006,31.367,40.856,21.877,1.333,0.637,1.264,3.016,0.012
 3/15/2094,34.75,45.823,23.675,1.816,1.126,1.975,3.218,0.023,36.879,48.379,25.378,1.821,1.218,1.246,3.186,0.032,40.676,52.21,29.141,1.766,1.169,0.729,2.991,0.069
 4/15/2094,42.263,56.049,28.477,2.056,1.617,1.125,2.975,0.088,45.019,59.066,30.97,2.322,1.514,0.55,2.896,0.091,46.227,59.692,32.762,3.155,1.621,0.331,2.861,0.125
 5/15/2094,51.401,66.042,36.759,2.935,1.633,0.235,2.386,0.23,53.688,69.1,38.276,2.285,1.178,0.077,1.908,0.396,54.853,69.872,39.833,2.324,1.112,0.041,1.801,0.406
 6/15/2094,58.897,73.76,44.033,2.777,1.085,0.001,1.561,0.73,63.436,79.128,47.743,2.722,0.761,0,1.011,1.155,67.195,83.169,51.219,2.22,0.644,0,0.626,1.694
 7/15/2094,67.763,86.343,49.182,1.209,0.534,0,0.206,2.513,71.462,89.92,53.003,1.23,0.374,0,0.109,3.361,76.109,95.017,57.2,1.109,0.323,0,0.037,4.312
 8/15/2094,67.21,86.24,48.179,1.004,0.288,0,0.082,3.239,70.729,89.564,51.892,0.996,0.206,0,0.04,3.642,74.485,93.393,55.576,1.013,0.184,0,0.006,4.03
 9/15/2094,58.083,76.014,40.152,1.196,0.184,0,0.157,1.509,60.202,76.902,43.5,1.466,0.154,0,0.162,1.45,63.132,79.736,46.527,1.725,0.159,0,0.143,1.438
10/15/2094,46.501,61.757,31.243,1.213,0.139,0,0.508,0.371,48.716,64.021,33.411,1.063,0.11,0,0.413,0.575,50.782,65.872,35.692,1.304,0.127,0,0.502,0.577
11/15/2094,35.763,46.275,25.251,1.453,0.222,0.034,1.533,0.02,35.258,45.906,24.61,1.715,0.213,0.087,1.644,0.008,37.705,48.192,27.216,1.624,0.257,0.053,1.54,0.031
12/15/2094,24.251,33.487,15.015,1.428,0.168,0.933,1.898,0,27.556,36.477,18.635,1.769,0.311,0.813,2.249,0,30.306,38.53,22.082,1.591,0.333,0.523,2.208,0.005
 1/15/2095,23.957,33.804,14.109,1.473,0.244,1.669,2.318,0,25.36,34.744,15.974,1.81,0.392,1.781,2.607,0.001,27.213,36.032,18.393,1.739,0.417,1.334,2.622,0.001
 2/15/2095,28.745,38.569,18.919,1.132,0.44,1.767,2.717,0.001,30.678,40.795,20.56,1.254,0.602,1.731,3.038,0.007,31.694,40.976,22.411,1.359,0.655,1.414,2.968,0.011
 3/15/2095,35.489,46.76,24.216,1.557,0.993,1.261,3.121,0.029,39.241,51.268,27.214,1.706,1.208,1.09,3.078,0.063,37.515,48.546,26.483,1.773,1.177,0.987,3.123,0.037
 4/15/2095,43.191,57.085,29.295,2.347,1.499,0.577,2.923,0.084,44.457,58.548,30.366,2.435,1.448,0.597,2.887,0.105,46,60.066,31.934,2.359,1.382,0.397,2.833,0.121
 5/15/2095,51.423,65.965,36.881,2.983,1.408,0.083,2.336,0.254,52.433,67.155,37.709,3.038,1.332,0.134,2.326,0.273,55.118,69.953,40.281,2.482,1.071,0.04,1.901,0.446
 6/15/2095,59.959,75.08,44.836,2.743,0.902,0,1.384,0.769,62.998,79.089,46.907,2.111,0.78,0,0.917,1.101,64.843,80.223,49.462,2.538,0.678,0,0.885,1.373
 7/15/2095,68.194,86.672,49.715,1.138,0.44,0,0.185,2.786,71.085,89.264,52.905,1.345,0.407,0,0.121,3.319,75.344,93.782,56.906,1.354,0.344,0,0.079,3.774
 8/15/2095,67.128,85.873,48.383,1.13,0.249,0,0.056,3.105,71.868,90.853,52.883,1.098,0.225,0,0.042,3.647,74.536,93.216,55.854,1.057,0.191,0,0.026,3.972
 9/15/2095,58.089,75.192,40.985,1.387,0.176,0,0.186,1.394,61.96,79.485,44.434,1.323,0.153,0,0.095,1.643,64.956,82.115,47.797,1.021,0.12,0,0.02,2.086
10/15/2095,46.714,61.811,31.615,1.19,0.148,0,0.555,0.44,48.705,63.819,33.59,1.371,0.133,0,0.505,0.435,50.444,65.229,35.659,1.229,0.103,0,0.308,0.541
11/15/2095,34.841,44.628,25.053,1.803,0.238,0.303,1.637,0.018,35.057,45.867,24.246,1.677,0.216,0.13,1.64,0.01,36.966,47.398,26.533,1.563,0.18,0.063,1.381,0.026
12/15/2095,26.79,35.604,17.975,1.496,0.258,0.993,2.135,0.001,28.849,37.3,20.397,1.907,0.354,0.786,2.375,0,29.403,37.842,20.962,1.804,0.305,0.708,2.077,0.004
 1/15/2096,22.873,32.486,13.258,1.435,0.232,1.96,2.386,0,27.58,36.594,18.564,1.567,0.473,1.318,2.808,0.001,26.843,35.287,18.398,1.808,0.367,1.631,2.496,0.007
 2/15/2096,29.47,39.342,19.596,1.187,0.425,2.078,2.832,0.003,29.773,39.438,20.107,1.533,0.701,1.612,3.098,0.007,30.096,39.469,20.722,1.614,0.627,1.912,2.908,0.005
 3/15/2096,35.354,46.621,24.086,1.541,0.971,1.583,3.126,0.029,34.971,46.302,23.639,2.064,1.26,1.501,3.221,0.016,37.688,48.962,26.413,1.716,1.164,1.377,3.075,0.056
 4/15/2096,43.357,56.809,29.905,2.581,1.61,0.813,3.028,0.076,43.704,58.007,29.401,1.946,1.478,0.75,2.874,0.088,47.711,62.129,33.292,2.183,1.376,0.557,2.667,0.167
 5/15/2096,50.04,64.835,35.243,2.591,1.416,0.193,2.354,0.211,53.286,68.194,38.377,2.815,1.37,0.136,2.131,0.298,56.652,71.915,41.388,2.409,1.109,0.055,1.693,0.578
 6/15/2096,58.525,73.211,43.838,3.027,1.028,0,1.615,0.637,63.697,80.079,47.315,1.83,0.764,0,0.69,1.359,66.105,81.623,50.586,2.632,0.717,0,0.885,1.645
 7/15/2096,67.588,85.849,49.326,1.173,0.498,0,0.17,2.439,72.158,90.803,53.512,1.445,0.413,0,0.163,3.618,75.592,94.813,56.37,1.054,0.346,0,0.045,4.054
 8/15/2096,67.4,85.717,49.082,1.154,0.277,0,0.053,3.119,71.878,90.267,53.488,1.478,0.254,0,0.157,3.377,74.701,93.231,56.17,1.162,0.205,0,0.014,3.91
 9/15/2096,57.662,74.151,41.172,1.636,0.208,0,0.282,1.235,61.768,78.835,44.701,1.525,0.186,0,0.284,1.548,65.013,81.964,48.062,1.504,0.153,0,0.09,1.722
10/15/2096,45.896,60.337,31.454,1.268,0.158,0,0.686,0.331,49.769,64.83,34.707,1.4,0.174,0,0.657,0.525,50.492,64.969,36.014,1.542,0.127,0,0.51,0.399
11/15/2096,35.688,45.702,25.674,1.646,0.264,0.059,1.812,0.009,35.64,45.833,25.445,1.517,0.24,0.101,1.666,0.021,39.392,49.706,29.076,1.734,0.245,0.026,1.643,0.045
12/15/2096,26.176,34.947,17.405,1.341,0.222,0.766,2.224,0,27.118,35.667,18.569,1.617,0.271,0.804,2.252,0,30.086,38.537,21.635,1.637,0.305,0.62,2.261,0.006
 1/15/2097,25.146,34.125,16.166,1.65,0.262,1.732,2.605,0,24.743,33.906,15.58,1.869,0.339,1.894,2.62,0,28.901,37.638,20.163,1.636,0.485,1.144,2.704,0
 2/15/2097,28.094,38.086,18.101,1.233,0.469,1.965,2.912,0.006,29.736,39.637,19.834,1.346,0.552,2.058,2.985,0.007,32.983,42.245,23.721,1.277,0.736,1.162,2.929,0.019
 3/15/2097,35.707,46.925,24.489,1.561,1.014,1.503,3.152,0.028,36.567,47.819,25.315,1.831,1.212,1.569,3.174,0.028,38.201,49.307,27.095,1.945,1.228,0.876,3.08,0.05
 4/15/2097,41.498,55.055,27.94,2.198,1.497,0.941,2.969,0.097,43.332,57.178,29.486,2.32,1.573,0.882,2.973,0.072,46.996,61.094,32.897,2.565,1.437,0.369,2.761,0.14
 5/15/2097,51.289,66.228,36.348,2.648,1.458,0.188,2.241,0.277,54.071,68.448,39.693,3.256,1.645,0.127,2.239,0.263,56.116,71.204,41.028,2.611,1.1,0.048,1.828,0.468
 6/15/2097,60.334,75.785,44.882,2.284,0.887,0,1.141,0.943,62.353,77.664,47.04,2.392,0.967,0,1.018,0.999,65.582,81.083,50.08,2.533,0.681,0,0.837,1.462
 7/15/2097,68.462,87.296,49.628,0.962,0.434,0,0.073,3.114,72.341,90.583,54.098,1.334,0.491,0,0.13,3.376,75.032,93.505,56.558,1.398,0.347,0,0.103,3.769
 8/15/2097,67.462,85.821,49.101,1.287,0.257,0,0.029,3.071,71.809,90.347,53.271,1.056,0.265,0,0.031,3.661,75.207,93.982,56.431,1.011,0.19,0,0.028,4.06
 9/15/2097,57.328,74.016,40.639,1.411,0.168,0,0.157,1.296,61.014,77.768,44.259,1.216,0.167,0,0.084,1.671,63.885,80.703,47.066,1.591,0.155,0,0.11,1.566
10/15/2097,46.827,61.677,31.977,1.103,0.12,0,0.437,0.43,49.966,65.019,34.911,1.476,0.151,0,0.558,0.48,52.162,67.797,36.526,1.043,0.095,0,0.301,0.703
11/15/2097,32.988,43.652,22.323,1.526,0.131,0.206,1.537,0.016,34.999,45.346,24.651,1.577,0.234,0.094,1.614,0.022,37.998,48.47,27.526,1.742,0.207,0.051,1.474,0.025
12/15/2097,25.692,34.404,16.979,1.503,0.164,0.97,2.056,0.001,27.171,35.77,18.571,1.345,0.23,0.669,2.125,0,29.944,38.254,21.633,1.748,0.316,0.583,2.224,0.002
 1/15/2098,25.184,34.28,16.087,1.583,0.25,1.77,2.502,0,24.315,33.611,15.019,1.58,0.261,1.639,2.44,0,26.69,35.686,17.692,1.648,0.447,1.258,2.605,0
 2/15/2098,27.412,37.402,17.422,1.2,0.416,2.05,2.829,0.004,30.997,40.877,21.117,1.355,0.5,1.734,2.891,0.013,31.836,41.477,22.194,1.492,0.758,1.292,2.921,0.016
 3/15/2098,34.566,45.764,23.366,1.556,0.97,1.613,3.142,0.025,38.021,49.442,26.599,1.625,1.068,1.163,3.068,0.054,40.296,51.898,28.694,1.785,1.191,0.785,2.974,0.077
 4/15/2098,42.725,56.377,29.072,1.978,1.412,0.819,2.912,0.085,43.69,57.539,29.84,2.405,1.48,0.554,2.901,0.097,46.498,60.362,32.632,2.486,1.36,0.306,2.762,0.135
 5/15/2098,51.729,66.325,37.133,2.566,1.338,0.139,2.141,0.298,53.488,68.22,38.756,2.703,1.234,0.077,2.157,0.325,55.524,70.036,41.012,2.965,1.143,0.033,2.001,0.409
 6/15/2098,59.871,74.349,45.391,3.021,0.906,0,1.494,0.774,63.296,78.799,47.793,2.756,0.772,0,1.16,0.991,65.139,80.877,49.4,1.939,0.625,0,0.632,1.536
 7/15/2098,68.65,86.956,50.343,1.219,0.439,0,0.138,2.601,73.16,91.786,54.534,1.255,0.38,0,0.09,3.359,76.025,94.93,57.119,1.317,0.33,0,0.05,4.109
 8/15/2098,67.049,85.142,48.956,1.279,0.253,0,0.051,2.997,72.16,91.255,53.064,1.068,0.214,0,0.036,3.732,75.183,93.955,56.411,1.126,0.189,0,0.034,4.009
 9/15/2098,57.211,74.051,40.37,1.319,0.161,0,0.148,1.34,62.599,80.315,44.881,1.228,0.147,0,0.137,1.835,64.29,80.851,47.728,1.637,0.174,0,0.247,1.721
10/15/2098,44.796,59.063,30.527,1.335,0.147,0,0.703,0.317,48.815,63.739,33.89,1.199,0.117,0,0.397,0.456,51.876,67.157,36.594,1.383,0.14,0,0.567,0.545
11/15/2098,33.746,44.111,23.379,1.284,0.2,0.117,1.558,0.004,36.473,46.901,26.044,1.589,0.226,0.063,1.433,0.041,38.854,49.135,28.571,1.736,0.289,0.034,1.635,0.05
